transaction_id,log_amount,rel_amount,band_9k,hr_country,offshore,cash,nonactive_status,days_since_prev_txn,same_day_txns,counterparty_novelty,intl_mismatch,score,anomaly,account_id,amount,flagged_by_rules
TXN001493,7.888889485490819,0.6964325357751967,0,0,0,0,0,33.0,1,1,0,0.38305,1,ACC00030,2666.48,0
TXN001525,7.7325927834391575,0.595624704539578,0,0,0,1,0,12.0,1,1,0,0.43309,1,ACC00030,2280.51,0
TXN000975,12.530076618249451,50.0,0,0,0,0,0,20.0,1,1,0,0.499962,1,ACC00030,276529.56,0
TXN001590,7.197936725394982,0.3488509364626238,0,0,0,0,0,12.0,1,1,0,0.372365,1,ACC00030,1335.67,0
TXN000143,7.46716533146976,0.18457290389044523,0,1,0,0,0,1.0,3,1,1,0.520634,1,ACC00031,1748.64,1
TXN000648,8.8429034393077,0.7308512367558302,0,0,1,1,0,0.0,3,1,0,0.480479,1,ACC00031,6924.07,0
TXN001376,7.088959545172673,0.12641571968697424,0,0,0,1,0,0.0,3,1,0,0.449594,1,ACC00031,1197.66,0
TXN000950,9.565634362837983,1.505702988606689,0,0,1,0,0,26.0,1,1,0,0.431916,1,ACC00031,14265.0,0
TXN000048,8.16086675816917,0.36945613142522993,0,1,0,0,0,90.0,1,1,1,0.587457,1,ACC00031,3500.22,1
TXN000787,9.496273916643846,1.4047992501567452,0,0,0,0,0,34.0,1,1,0,0.382272,1,ACC00031,13309.04,0
TXN000552,9.156409919130457,1.0,1,0,1,0,0,22.0,1,1,0,0.523113,1,ACC00031,9473.98,0
TXN000200,9.57562217045036,1.5208180722357447,0,0,0,0,0,77.0,1,1,0,0.455769,1,ACC00031,14408.2,0
TXN001013,8.581541694501523,0.5627328746735797,0,0,0,0,0,21.0,1,1,0,0.369234,1,ACC00031,5331.32,0
TXN000551,8.682995723983943,0.6228322204606723,0,0,0,0,0,51.0,1,1,0,0.409805,1,ACC00031,5900.7,0
TXN001199,9.603785529044032,1.5642612713980821,0,0,0,0,0,49.0,1,1,0,0.41084,1,ACC00031,14819.78,0
TXN000138,9.166999582954723,1.0106470564641261,1,0,1,0,0,4.0,1,0,0,0.58284,1,ACC00031,9574.85,0
TXN000328,9.173992727605311,1.0177401683347442,1,0,0,1,0,23.0,1,1,0,0.449209,1,ACC00031,9642.05,1
TXN001263,9.45662919302156,1.2194663656695501,0,0,1,0,0,1.0,1,1,0,0.40941,1,ACC00032,12791.69,0
TXN001085,9.173014342775128,0.918303688040894,1,1,0,1,0,18.0,1,1,1,0.595428,-1,ACC00032,9632.62,1
TXN001151,9.258232990614964,1.0,0,0,0,0,0,12.0,1,1,0,0.361721,1,ACC00032,10489.58,0
TXN000044,9.588429487113643,1.391278773792659,0,1,0,0,0,1.0,1,1,1,0.501731,1,ACC00032,14593.93,1
TXN001598,7.4009626080595075,0.15601768612279995,0,0,0,1,0,20.0,1,1,0,0.449054,1,ACC00032,1636.56,0
TXN000963,9.58790176742609,1.390544711990375,0,0,0,0,0,1.0,1,1,0,0.358705,1,ACC00032,14586.23,0
TXN000812,8.988723155220505,0.7637312456742787,0,0,0,0,0,6.0,1,1,0,0.35795,1,ACC00032,8011.22,0
TXN000152,13.120154479584835,47.56108156856614,0,0,1,0,0,20.0,1,1,0,0.567892,1,ACC00032,498895.77,0
TXN001538,9.175202193924225,0.9203152080445547,1,1,0,1,0,29.0,1,1,1,0.604685,-1,ACC00032,9653.72,1
TXN001187,9.188677415339923,0.9328018852995068,1,1,0,1,0,12.0,1,0,1,0.653972,-1,ACC00032,9784.7,1
TXN000985,9.571238286609198,1.3675638109438129,0,1,0,0,0,10.0,1,1,1,0.505372,1,ACC00032,14345.17,1
TXN000291,7.482822504809593,0.17989855797569687,0,0,0,0,1,1.0,8,1,0,0.446036,1,ACC00033,1776.25,0
TXN000756,7.138057148294658,0.12740818463744807,0,0,1,0,1,0.0,8,1,0,0.490257,1,ACC00033,1257.98,0
TXN001049,9.452709129008854,1.2904729977455078,0,0,0,0,1,0.0,8,1,0,0.417708,1,ACC00033,12741.64,1
TXN001322,9.612969462385138,1.5147959917436564,0,0,1,0,1,0.0,8,1,0,0.475414,1,ACC00033,14956.52,0
TXN001143,9.195751469564877,0.9980301044601677,1,0,0,1,1,0.0,8,1,0,0.510316,1,ACC00033,9854.17,1
TXN000073,12.95682946033705,42.914307012017886,0,0,1,0,1,0.0,8,0,0,0.659447,-1,ACC00033,423719.56,0
TXN001490,9.540864956327493,1.4094101251617948,0,1,0,0,1,0.0,8,1,1,0.571768,1,ACC00033,13915.98,1
TXN001460,12.449135797691048,25.829313868672283,0,0,0,0,1,0.0,8,1,0,0.513804,1,ACC00033,255028.83,0
TXN001276,9.199690866757573,1.0019698955398324,1,0,1,1,1,13.0,1,0,0,0.625406,-1,ACC00033,9893.07,1
TXN000539,9.014198959364544,0.832314794371264,0,0,1,0,1,19.0,1,1,0,0.47373,1,ACC00033,8217.96,0
TXN001395,7.455304269356559,0.17501281191700716,0,1,0,0,1,6.0,1,1,0,0.529198,1,ACC00033,1728.01,1
TXN000103,7.020851794482674,0.11330596073172759,0,0,0,0,1,3.0,1,1,0,0.42581,1,ACC00033,1118.74,0
TXN000879,7.035162959898637,0.1745687235138939,0,0,0,0,0,1.0,4,1,0,0.385761,1,ACC00034,1134.88,0
TXN000933,8.011905538078668,0.46387275901585123,0,0,0,0,0,0.0,4,1,0,0.36889,1,ACC00034,3015.66,0
TXN001075,8.695929997328143,0.9194714699933088,0,0,0,1,0,0.0,4,1,0,0.424999,1,ACC00034,5977.53,0
TXN000201,11.318026746221266,12.658078310426777,0,1,0,0,0,0.0,4,1,1,0.563217,1,ACC00034,82290.8,1
TXN000187,7.3336437367311795,0.23533890679197975,0,0,1,1,0,37.0,1,1,0,0.529163,1,ACC00034,1529.95,0
TXN001575,9.280555562793065,1.6499473162027671,0,0,0,0,0,10.0,1,1,0,0.362426,1,ACC00034,10726.39,0
TXN000568,7.817669725486737,0.38195522261788484,0,0,0,0,0,29.0,1,1,0,0.37856,1,ACC00034,2483.11,0
TXN000354,9.4066470133368,1.871697648841341,0,0,0,0,0,90.0,1,1,0,0.478624,1,ACC00034,12168.0,0
TXN000261,8.77987279077584,1.0,0,0,0,0,0,42.0,1,1,0,0.392685,1,ACC00034,6501.05,1
TXN001095,9.196609534002782,1.5170826251144045,1,0,0,1,0,66.0,1,1,0,0.536728,1,ACC00034,9862.63,1
TXN000844,9.203192889471167,1.5271040831865623,1,0,0,1,0,50.0,1,1,0,0.516155,1,ACC00034,9927.78,1
TXN001347,9.293569689319458,1.413500885802959,0,0,1,0,0,1.0,8,1,0,0.432517,1,ACC00035,10866.91,0
TXN001403,7.606869620571687,0.2615746220704116,0,0,0,0,0,0.0,8,1,0,0.379118,1,ACC00035,2010.97,0
TXN001267,9.303393461011956,1.4274565098062681,0,0,0,0,0,0.0,8,1,0,0.368094,1,ACC00035,10974.2,0
TXN000635,8.35402228472163,0.552323509288574,0,0,0,1,0,0.0,8,1,0,0.430363,1,ACC00035,4246.23,1
TXN000803,9.071649405901118,1.1321589398460445,0,0,0,1,0,0.0,8,1,0,0.430245,1,ACC00035,8703.97,0
TXN001312,8.73940350740179,0.812073195160212,0,0,1,1,0,0.0,8,1,0,0.484324,1,ACC00035,6243.17,0
TXN001436,8.978956714041288,1.0319214249851067,0,0,0,0,0,0.0,8,1,0,0.366593,1,ACC00035,7933.35,0
TXN001438,8.700887139383804,0.781384870329373,0,0,0,0,0,0.0,8,1,0,0.367201,1,ACC00035,6007.24,0
TXN001476,9.388259753398906,1.5539000044225113,0,0,0,0,0,16.0,1,1,0,0.366811,1,ACC00035,11946.29,0
TXN001188,8.253495838781427,0.49948750900761457,0,0,0,1,0,2.0,1,1,0,0.418174,1,ACC00035,3840.03,0
TXN000323,9.256113608841208,1.3615311774025294,0,0,0,0,0,36.0,1,1,0,0.384465,1,ACC00035,10467.37,0
TXN001035,8.947538211646291,1.0,0,0,0,0,0,7.0,1,1,0,0.357706,1,ACC00035,7687.94,0
TXN000897,8.72610474661697,0.8013434027841009,0,0,0,0,0,28.0,1,1,0,0.373766,1,ACC00035,6160.68,0
TXN000474,7.771303245440343,0.3477036445988125,0,0,1,1,0,1.0,3,1,0,0.497177,1,ACC00036,2370.56,0
TXN000466,9.238227875463073,1.5080906338738822,0,0,0,0,0,0.0,3,1,0,0.368585,1,ACC00036,10281.8,0
TXN001140,9.081835183939011,1.289732991481073,0,0,0,0,0,0.0,3,1,0,0.366293,1,ACC00036,8793.09,0
TXN000495,8.808132951835823,0.9808822839172984,0,0,0,0,0,6.0,1,1,0,0.35853,1,ACC00036,6687.42,0
TXN000214,7.374773205449993,0.23383486658374597,0,0,0,1,0,3.0,1,1,0,0.434029,1,ACC00036,1594.23,0
TXN000281,9.108892193138272,1.3251097134542724,1,0,0,0,0,1.0,1,1,0,0.478106,1,ACC00036,9034.28,0
TXN000271,8.846367433770578,1.0191177160827016,0,0,0,0,0,38.0,1,1,0,0.385765,1,ACC00036,6948.1,0
TXN000634,9.395477129039332,1.7649242566473444,0,0,1,0,0,18.0,1,1,0,0.427036,1,ACC00036,12032.83,0
TXN000548,6.744436029313593,0.12442796461007721,0,0,0,0,0,2.0,1,1,0,0.375367,1,ACC00036,848.32,0
TXN001330,7.4133914608565785,0.243047569876323,0,0,0,0,0,6.0,1,1,0,0.368107,1,ACC00036,1657.04,0
TXN001310,6.653366128584155,0.11358422707751518,0,0,0,0,0,12.0,1,1,0,0.38238,1,ACC00036,774.39,0
TXN000192,9.143200069138054,1.3713653751378752,1,0,0,0,0,3.0,1,1,0,0.471117,1,ACC00036,9349.64,0
TXN000391,7.61490890964597,0.2973425289244561,0,0,1,1,0,25.0,1,1,0,0.512234,1,ACC00036,2027.21,0
TXN000293,9.37245837111212,1.7247585717303042,0,0,0,0,0,16.0,1,1,0,0.368993,1,ACC00036,11758.99,0
TXN001579,8.224737074661267,0.5301096977593014,0,0,0,0,0,1.0,5,1,0,0.374361,1,ACC00037,3731.14,0
TXN000542,11.695282271142917,17.049715632605565,0,0,0,0,0,0.0,5,1,0,0.443511,1,ACC00037,120003.23,0
TXN001452,9.194249607186826,1.3979509634961205,1,0,0,1,0,0.0,5,1,0,0.462613,1,ACC00037,9839.38,1
TXN000958,8.596318555381742,0.7687367779462181,0,0,0,0,0,0.0,5,1,0,0.367119,1,ACC00037,5410.7,0
TXN000705,8.037930832106365,0.43975716175340235,0,0,1,0,0,0.0,5,1,0,0.418428,1,ACC00037,3095.2,0
TXN001027,12.24326437861791,29.492003188211005,0,0,0,0,0,14.0,1,1,0,0.45227,1,ACC00037,207577.4,0
TXN000974,7.843503480553225,0.3620296003512147,0,1,0,0,0,90.0,1,1,1,0.590679,1,ACC00037,2548.12,1
TXN001375,7.0506601034123,0.16376095237148056,0,0,1,0,0,36.0,1,0,0,0.562354,1,ACC00037,1152.62,1
TXN001180,8.38991875458235,0.6253468458164676,0,0,0,0,0,12.0,1,1,0,0.363435,1,ACC00037,4401.46,0
TXN000343,8.968750223541152,1.1157005184394815,0,0,0,0,0,2.0,1,1,0,0.356491,1,ACC00037,7852.78,0
TXN001360,8.783402362440304,0.9269169402835575,0,1,0,1,0,10.0,1,1,1,0.551286,1,ACC00037,6524.04,1
TXN000502,9.177439009599555,1.3746446295551706,1,0,0,0,0,87.0,1,1,0,0.557222,1,ACC00037,9675.34,0
TXN001313,9.111611153916195,1.287059756224044,1,0,1,0,0,13.0,1,1,0,0.523085,1,ACC00037,9058.88,0
TXN000721,9.265270694351727,1.5008560147646564,0,0,0,0,0,1.0,1,0,0,0.466968,1,ACC00037,10563.67,0
TXN001431,8.859282479965081,1.0,0,0,0,0,0,72.0,1,1,0,0.438655,1,ACC00037,7038.43,0
TXN001337,8.666559300561056,0.5137632949592338,0,0,0,0,1,1.0,14,1,0,0.456078,1,ACC00038,5804.49,0
TXN001210,9.488775573588772,1.1692005255804465,0,0,0,0,1,0.0,14,1,0,0.428297,1,ACC00038,13209.61,0
TXN001509,9.186746205872513,0.8643859944937083,1,0,0,1,1,0.0,14,1,0,0.528991,1,ACC00038,9765.82,1
TXN000910,9.183168538656295,0.8612987183112741,1,0,0,1,1,0.0,14,1,0,0.529341,1,ACC00038,9730.94,1
TXN000341,9.362375386790253,1.0303616087293441,0,0,1,0,1,0.0,14,1,0,0.482748,1,ACC00038,11641.01,0
TXN000119,11.349668380750336,7.517825523754899,0,0,0,0,1,0.0,14,1,0,0.483137,1,ACC00038,84936.28,0
TXN001176,11.344817652603702,7.48144647032192,0,0,0,0,1,0.0,14,1,0,0.483137,1,ACC00038,84525.27,0
TXN000052,7.389835689453322,0.1432503229558191,0,0,1,0,1,0.0,14,1,0,0.496664,1,ACC00038,1618.44,0
TXN000591,9.090506735273856,0.7850674257400766,0,0,0,0,1,0.0,14,1,0,0.426529,1,ACC00038,8869.68,0
TXN000738,8.356803757638023,0.3768866749247764,0,0,0,0,1,0.0,14,1,0,0.433614,1,ACC00038,4258.06,0
TXN000108,9.301638879408797,0.9696383912706557,0,0,1,0,1,0.0,14,1,0,0.482516,1,ACC00038,10954.96,0
TXN000665,12.894235801447895,35.22843675221731,0,0,1,0,1,0.0,14,1,0,0.58126,1,ACC00038,398010.35,0
TXN001320,9.575762348837998,1.275468147638716,0,1,0,0,1,0.0,14,1,1,0.585816,1,ACC00038,14410.22,1
TXN001186,9.602883010131636,1.3105354627395946,0,0,0,0,1,0.0,14,1,0,0.431986,1,ACC00038,14806.41,0
TXN000211,8.965112241693415,0.6925358813983201,0,0,0,1,1,4.0,1,1,0,0.467682,1,ACC00038,7824.26,0
TXN000238,6.547086656629637,0.06162249286045255,0,0,1,0,1,22.0,1,0,0,0.586552,1,ACC00038,696.21,0
TXN000730,9.483853791451152,1.1634596788719405,0,0,0,0,1,15.0,1,1,0,0.41764,1,ACC00038,13144.75,0
TXN000258,9.562735169141211,1.2589590090622353,0,0,0,0,1,11.0,1,1,0,0.415174,1,ACC00038,14223.7,0
TXN000245,12.692792372804236,28.80098619355575,0,1,0,0,1,9.0,1,1,1,0.642283,-1,ACC00038,325393.11,1
TXN001004,8.632997381559782,0.4968036335682867,0,1,0,1,1,9.0,1,0,1,0.647041,-1,ACC00038,5612.88,1
TXN000545,9.494611383368358,1.2258129691271007,0,0,0,0,0,1.0,1,1,0,0.35767,1,ACC00039,13286.93,0
TXN000189,9.511098084430543,1.2461916289642854,0,0,0,0,0,4.0,1,1,0,0.359201,1,ACC00039,13507.82,0
TXN000680,7.891244740499542,0.24658187628698583,0,0,0,0,0,3.0,1,1,0,0.362536,1,ACC00039,2672.77,0
TXN001092,8.739734961696557,0.576167420714291,0,0,0,1,0,1.0,1,1,0,0.414563,1,ACC00039,6245.24,0
TXN000581,8.968542658627026,0.7243239403355204,0,0,0,0,0,14.0,1,1,0,0.362154,1,ACC00039,7851.15,0
TXN000755,9.091762895835508,0.8193191798717258,0,0,0,0,0,17.0,1,1,0,0.364898,1,ACC00039,8880.83,0
TXN001117,8.899797641213961,0.6761971274844824,0,0,0,1,0,3.0,1,1,0,0.412865,1,ACC00039,7329.49,0
TXN001546,9.459559384183217,1.1835869172122133,0,0,0,0,0,2.0,1,1,0,0.357861,1,ACC00039,12829.23,0
TXN000876,12.53778230908305,25.70914765556384,0,0,0,0,0,10.0,1,1,0,0.445538,1,ACC00039,278668.65,0
TXN000196,12.744733723348217,31.620288432442003,0,0,0,0,0,9.0,1,1,0,0.447853,1,ACC00039,342741.16,0
TXN000772,9.291024104918344,1.0,0,0,0,0,0,11.0,1,1,0,0.360279,1,ACC00039,10839.28,0
TXN001334,9.32884936628303,1.0385532987430899,0,1,0,0,0,5.0,1,0,1,0.577032,1,ACC00039,11257.17,1
TXN000972,13.014231268873399,41.40067513709398,0,0,0,0,0,31.0,1,1,0,0.498139,1,ACC00039,448753.51,0
TXN001585,8.82112157496142,0.6250285996855879,0,0,0,0,0,10.0,1,1,0,0.359191,1,ACC00039,6774.86,0
TXN001462,9.367929419550572,1.0799471920644175,0,0,1,0,0,5.0,1,1,0,0.408521,1,ACC00039,11705.85,0
TXN000741,9.176718436376696,0.891975297252216,1,0,0,1,0,27.0,1,1,0,0.460569,1,ACC00039,9668.37,1
TXN001361,8.607125298916845,0.5045999365271494,0,0,0,0,0,13.0,1,1,0,0.363045,1,ACC00039,5469.5,0
TXN000488,8.152987102319212,0.3605535477159252,0,0,0,1,1,1.0,2,1,0,0.487504,1,ACC00040,3472.74,0
TXN001434,9.195980764534584,1.023333392166899,1,0,0,1,1,0.0,2,1,0,0.50262,1,ACC00040,9856.43,1
TXN000900,8.548048240545304,0.5352830084855306,0,0,0,0,1,5.0,1,1,0,0.409308,1,ACC00040,5155.68,0
TXN001305,9.172917801195476,1.0,1,0,1,1,1,1.0,1,1,0,0.547678,1,ACC00040,9631.69,1
TXN001082,9.365071454765623,1.2118787045679418,0,0,0,0,1,3.0,1,1,0,0.409439,1,ACC00040,11672.44,0
TXN000151,8.619948315988383,0.5751950073143965,0,1,0,0,1,31.0,1,0,1,0.640393,-1,ACC00040,5540.1,1
TXN000998,7.843118960237574,0.26445410929961405,0,0,0,0,1,2.0,1,1,0,0.414124,1,ACC00040,2547.14,0
TXN000627,9.066341817821666,0.8988962476990018,0,0,0,1,1,19.0,1,1,0,0.478517,1,ACC00040,8657.89,0
TXN000497,9.182215551091746,1.009342078077679,1,0,1,1,1,10.0,1,1,0,0.553446,1,ACC00040,9721.67,1
TXN001133,7.134635838973256,0.13016199649282734,0,0,0,0,1,1.0,1,1,0,0.424049,1,ACC00040,1253.68,0
TXN001302,9.478049557638458,1.3568408036388213,0,0,1,0,1,5.0,1,1,0,0.467043,1,ACC00040,13068.67,0
TXN000455,5.549504008886889,0.0265903491495262,0,0,0,0,1,7.0,1,1,0,0.450067,1,ACC00040,256.11,0
TXN000830,9.16802664036921,0.9951202748427327,1,0,0,1,1,13.0,1,0,0,0.588222,1,ACC00040,9584.69,1
TXN000294,12.966049766794503,44.399732549531805,0,0,0,0,1,7.0,1,1,0,0.535855,1,ACC00040,427644.46,0
TXN000761,9.188760185757824,1.0159701983764011,1,0,1,1,1,3.0,1,1,0,0.54951,1,ACC00040,9785.51,1
TXN000771,9.502224602979666,1.3900447377355374,0,0,0,0,1,14.0,1,1,0,0.417312,1,ACC00040,13388.48,0
TXN000510,13.005772188716094,46.198898635649606,0,0,0,0,1,12.0,1,1,0,0.54553,1,ACC00040,444973.47,0
TXN000871,8.55539992913167,0.619124847639568,0,0,0,1,1,1.0,11,1,0,0.507862,1,ACC00041,5193.73,0
TXN000089,9.418423075965075,1.4676846876648397,0,0,0,0,1,0.0,11,1,0,0.416076,1,ACC00041,12312.15,0
TXN000168,9.60737336282812,1.7729598602903265,0,0,1,0,1,0.0,11,1,0,0.477096,1,ACC00041,14873.05,0
TXN001217,8.282753579160172,0.47134968246446907,0,0,0,0,1,0.0,11,1,0,0.421699,1,ACC00041,3954.07,0
TXN000022,8.551648722950072,0.6168062869352978,0,1,0,0,1,0.0,11,1,1,0.572262,1,ACC00041,5174.28,1
TXN001311,9.341830808265536,1.359459757474974,0,0,0,0,1,0.0,11,1,0,0.415863,1,ACC00041,11404.27,0
TXN000980,8.977607237231629,0.9444290469761855,0,0,0,1,1,0.0,11,1,0,0.482027,1,ACC00041,7922.65,0
TXN000726,10.294330610952855,3.52415624357404,0,0,0,0,1,0.0,11,1,0,0.448182,1,ACC00041,29563.53,0
TXN001021,8.949452117669555,0.9182060658077859,0,0,1,1,1,0.0,11,1,0,0.529666,1,ACC00041,7702.67,0
TXN000490,8.034721761146775,0.3677845228622602,0,0,1,0,1,0.0,11,1,0,0.476082,1,ACC00041,3085.28,0
TXN001518,9.449484036065378,1.5139915303990725,0,0,0,0,1,0.0,11,1,0,0.416719,1,ACC00041,12700.61,0
TXN000019,7.921604570250731,0.32843574636495576,0,0,1,1,1,20.0,1,1,0,0.545183,1,ACC00041,2755.19,0
TXN000736,9.088850474388472,1.0555709530238144,0,0,1,0,1,34.0,1,1,0,0.492499,1,ACC00041,8855.0,0
TXN001231,11.923871127367017,17.979078118806864,0,0,0,0,1,72.0,1,1,0,0.580141,1,ACC00041,150823.34,0
TXN000811,8.734886718290664,0.740870145699785,0,0,1,0,1,45.0,1,1,0,0.511958,1,ACC00041,6215.03,0
TXN000908,9.180997036520003,1.157471993992007,1,0,1,1,1,9.0,1,1,0,0.557527,1,ACC00041,9709.83,1
TXN001093,9.54072267395999,1.658635148545833,0,0,0,0,1,28.0,1,1,0,0.435052,1,ACC00041,13914.0,0
TXN000402,8.513881714523835,0.5939413445863991,0,0,1,0,1,5.0,1,1,0,0.46211,1,ACC00041,4982.47,0
TXN000574,9.270449096034369,1.0,0,0,0,0,0,1.0,3,1,0,0.367271,1,ACC00042,10618.52,1
TXN000698,5.250176991220101,0.017855595695068616,0,0,0,0,0,0.0,3,1,0,0.41788,1,ACC00042,189.6,0
TXN001141,9.198880963037238,0.9309263437842561,1,0,0,1,0,0.0,3,1,0,0.454137,1,ACC00042,9885.06,1
TXN000785,12.623648751867998,28.59667731472936,0,0,0,0,0,1.0,1,1,0,0.439573,1,ACC00042,303654.39,0
TXN000987,9.181237975565649,0.9146444137224397,1,1,0,1,0,12.0,2,1,1,0.59723,-1,ACC00042,9712.17,1
TXN000628,8.18950823332735,0.3392139394190527,0,0,0,0,0,0.0,2,1,0,0.369177,1,ACC00042,3601.95,0
TXN001050,9.161073444173029,0.8963838651714174,1,0,0,1,0,10.0,1,1,0,0.448003,1,ACC00042,9518.27,1
TXN000101,13.052160867456823,43.895148288085345,0,0,0,0,0,20.0,1,1,0,0.487693,1,ACC00042,466101.51,0
TXN000257,9.17389731755462,0.9079542158417556,1,0,0,1,0,1.0,1,1,0,0.440827,1,ACC00042,9641.13,1
TXN000096,9.366552354430123,1.100882232175482,0,0,0,0,0,1.0,1,1,0,0.358016,1,ACC00042,11689.74,0
TXN000625,9.547483098054808,1.319241287863092,0,0,0,0,0,4.0,1,1,0,0.359996,1,ACC00042,14008.39,0
TXN001262,9.533443640858442,1.3008479524453502,0,0,1,0,0,15.0,1,1,0,0.417848,1,ACC00042,13813.08,0
TXN000697,9.179689393527278,0.9132289622282577,1,0,0,1,0,26.0,1,0,0,0.559344,1,ACC00042,9697.14,1
TXN000037,12.639913785485259,29.06560801316944,0,0,0,0,0,13.0,1,1,0,0.449265,1,ACC00042,308633.74,0
TXN001381,9.860285644934699,1.8037692635131826,0,0,0,0,0,8.0,1,0,0,0.481083,1,ACC00042,19153.36,0
TXN000012,12.791397365665123,33.81957090065282,0,0,0,0,0,5.0,1,0,0,0.556007,1,ACC00042,359113.79,0
TXN000246,9.076496930669535,0.8236807012653364,0,1,0,0,0,12.0,1,1,1,0.49895,1,ACC00042,8746.27,1
TXN000672,0.0,0.0,0,0,1,1,1,1.0,6,1,0,0.618587,-1,ACC00043,0.0,1
TXN000808,9.174866550449028,1.095674910689906,1,0,1,1,1,0.0,6,1,0,0.560299,1,ACC00043,9650.48,1
TXN000499,8.724013846142851,0.697996490608603,0,0,0,0,1,0.0,6,1,0,0.419306,1,ACC00043,6147.81,0
TXN001569,8.98295157233317,0.904325089310094,0,0,0,0,1,0.0,6,1,0,0.416497,1,ACC00043,7965.11,0
TXN000934,9.56250877670372,1.6145334899370387,0,0,0,0,1,0.0,6,1,0,0.421543,1,ACC00043,14220.48,0
TXN000989,9.290740861791901,1.2302977078826198,0,0,1,0,1,0.0,6,1,0,0.473148,1,ACC00043,10836.21,0
TXN000657,8.82775990159295,0.7743129807176484,0,0,0,0,1,37.0,1,1,0,0.440736,1,ACC00043,6819.99,1
TXN000056,9.19112799045069,1.1136396793976244,1,0,0,0,1,3.0,1,1,0,0.513033,1,ACC00043,9808.71,0
TXN000075,9.577240658453853,1.6384963546494895,0,0,1,0,1,1.0,1,1,0,0.468536,1,ACC00043,14431.54,0
TXN001521,9.469845167440788,1.471637339424907,0,0,0,0,1,90.0,1,1,0,0.524179,1,ACC00043,12961.88,0
TXN001507,7.540159393211373,0.21357558844182908,0,0,0,0,1,29.0,1,0,0,0.544854,1,ACC00043,1881.13,0
TXN001127,8.571694634188184,0.5993634048022235,0,0,0,1,1,6.0,1,1,0,0.470989,1,ACC00043,5279.07,0
TXN000253,9.190019290305758,1.1124055453152577,1,0,0,1,1,4.0,1,1,0,0.502303,1,ACC00043,9797.84,1
TXN000237,7.093745099462516,0.1366301100332149,0,0,1,1,1,7.0,1,0,0,0.614549,-1,ACC00043,1203.41,0
TXN001281,12.644361866196009,34.75639105331016,0,0,0,0,0,1.0,8,1,0,0.474855,1,ACC00044,310009.63,0
TXN000948,9.196562896940502,1.1056864174000784,1,0,1,1,0,0.0,8,1,0,0.518447,1,ACC00044,9862.17,1
TXN000240,8.66103722548914,0.6471797746510455,0,1,0,1,0,0.0,8,1,0,0.526646,1,ACC00044,5772.52,1
TXN000331,12.356127305251631,26.052867313190198,0,0,1,0,0,0.0,8,1,0,0.513239,1,ACC00044,232378.55,0
TXN001427,9.36158483283717,1.304087673075845,0,0,0,0,0,0.0,8,1,0,0.368011,1,ACC00044,11631.81,0
TXN000181,9.01325679067588,0.9204798475250854,0,0,0,0,0,0.0,8,1,0,0.366156,1,ACC00044,8210.22,0
TXN001457,9.581604573261556,1.6250529738214026,0,0,0,0,0,0.0,8,1,0,0.370355,1,ACC00044,14494.66,0
TXN000418,9.188507765666092,1.0968148438813836,1,1,0,1,0,0.0,8,1,1,0.59463,-1,ACC00044,9783.04,1
TXN001177,8.867955691253366,0.7959807164078704,0,0,0,1,0,9.0,1,1,0,0.416416,1,ACC00044,7099.75,0
TXN000303,9.184150388885941,1.0920455182465385,1,0,1,1,0,1.0,1,1,0,0.50969,1,ACC00044,9740.5,1
TXN000406,8.033194486353928,0.3453747407365884,0,0,0,1,0,6.0,1,1,0,0.425094,1,ACC00044,3080.57,0
TXN000661,7.882465850985686,0.29703458714053477,0,0,0,0,0,18.0,1,1,0,0.369153,1,ACC00044,2649.4,0
TXN001345,9.172615659256032,1.0795201524749145,1,0,0,1,0,16.0,1,1,0,0.443996,1,ACC00044,9628.78,1
TXN000988,8.244686061561994,0.4267436515499748,0,0,1,1,0,5.0,1,1,0,0.480457,1,ACC00044,3806.34,0
TXN000007,8.879636665347435,0.8053343797298055,0,0,0,0,0,2.0,1,1,0,0.356641,1,ACC00044,7183.18,0
TXN000110,9.315685487515427,1.2455787880486575,0,0,0,0,0,1.0,1,1,0,0.356952,1,ACC00044,11109.94,0
TXN000651,8.035635065330816,0.3462189584617972,0,0,0,1,0,1.0,1,0,0,0.518192,1,ACC00044,3088.1,0
TXN001568,8.940021352169543,0.8554694769886204,0,0,0,0,0,14.0,1,1,0,0.361959,1,ACC00044,7630.36,0
TXN001228,9.583516420747278,1.8163898339003401,0,0,0,0,1,1.0,1,1,0,0.415056,1,ACC00045,14522.4,0
TXN000901,9.238641101622767,1.28652816690014,0,0,1,0,1,12.0,1,1,0,0.469156,1,ACC00045,10286.05,0
TXN000515,9.126873976834187,1.150467780668401,1,0,1,0,1,17.0,1,1,0,0.569558,1,ACC00045,9198.22,0
TXN000814,9.20299344931313,1.2414698819291574,1,0,0,1,1,2.0,1,0,0,0.589044,1,ACC00045,9925.8,1
TXN001564,13.066724465007702,50.0,0,0,0,0,1,3.0,1,1,0,0.540348,1,ACC00045,472939.31,0
TXN000029,7.3794449859995295,0.20033269961977188,0,0,0,0,1,7.0,1,0,0,0.525781,1,ACC00045,1601.7,0
TXN000593,9.169196450643051,1.2002088753251952,1,0,0,1,1,12.0,1,1,0,0.510599,1,ACC00045,9595.91,1
TXN000109,8.82367444670569,0.8495322193315991,0,0,1,0,1,7.0,1,0,0,0.557705,1,ACC00045,6792.18,0
